epoch,phase,epoch_seconds,train_loss,samples,steps,train_structural_wall/raw_loss,train_structural_wall/weighted_loss,train_wall_boundary/raw_loss,train_wall_boundary/weighted_loss,train_wall_centerline/raw_loss,train_wall_centerline/weighted_loss,train_junction/raw_loss,train_junction/weighted_loss,train_endpoint/raw_loss,train_endpoint/weighted_loss,train_door_opening/raw_loss,train_door_opening/weighted_loss,train_window_opening/raw_loss,train_window_opening/weighted_loss,train_fixtures/raw_loss,train_fixtures/weighted_loss,train_component/wall_boundary/bce,train_component/wall_boundary/dice,train_component/wall_centerline/bce,train_component/wall_centerline/cldice,train_component/door_opening/focal,train_component/door_opening/dice,train_component/window_opening/focal,train_component/window_opening/dice,train_component/fixtures/cabinetry_storage,train_component/fixtures/appliance,train_component/fixtures/toilet_urinal,train_component/fixtures/sink_tap,train_component/fixtures/sauna_bench,train_component/fixtures/fireplace,train_component/fixtures/bathtub_shower_jacuzzi,train_component/fixtures/chimney,train_component/fixtures/other_fixture,train_structural_wall/positive_pixel_prevalence,train_structural_wall/nonempty_mask_rate,train_structural_wall/weight,train_wall_boundary/positive_pixel_prevalence,train_wall_boundary/nonempty_mask_rate,train_wall_boundary/weight,train_wall_centerline/positive_pixel_prevalence,train_wall_centerline/nonempty_mask_rate,train_wall_centerline/weight,train_junction/positive_pixel_prevalence,train_junction/nonempty_mask_rate,train_junction/weight,train_endpoint/positive_pixel_prevalence,train_endpoint/nonempty_mask_rate,train_endpoint/weight,train_door_opening/positive_pixel_prevalence,train_door_opening/nonempty_mask_rate,train_door_opening/weight,train_window_opening/positive_pixel_prevalence,train_window_opening/nonempty_mask_rate,train_window_opening/weight,train_fixtures/positive_pixel_prevalence,train_fixtures/nonempty_mask_rate,train_fixtures/weight,lr/new_paths,val_loss,val_structural_wall_iou,val_structural_wall_dice,val_structural_wall_iou_at_0.1,val_structural_wall_dice_at_0.1,val_structural_wall_iou_at_0.5,val_structural_wall_dice_at_0.5,val_visible_wall_iou,val_visible_wall_dice,val_structural_wall_precision,val_structural_wall_recall,val_structural_wall_micro_iou,val_wall_boundary_iou,val_wall_boundary_dice,val_wall_boundary_precision,val_wall_boundary_recall,val_wall_boundary_boundary_f1_2px,val_wall_centerline_iou,val_wall_centerline_dice,val_wall_centerline_precision,val_wall_centerline_recall,val_wall_centerline_skeleton_cldice,val_junction_iou,val_junction_dice,val_junction_precision,val_junction_recall,val_junction_f1_5px,val_endpoint_iou,val_endpoint_dice,val_endpoint_precision,val_endpoint_recall,val_endpoint_f1_5px,val_door_opening_iou,val_door_opening_dice,val_door_opening_precision,val_door_opening_recall,val_door_opening_object_f1,val_window_opening_iou,val_window_opening_dice,val_window_opening_precision,val_window_opening_recall,val_window_opening_object_f1,val_fixtures_iou,val_fixtures_dice,val_fixtures_precision,val_fixtures_recall,val_fixtures_macro_iou,val_fixture_cabinetry_storage_iou,val_fixture_appliance_iou,val_fixture_toilet_urinal_iou,val_fixture_sink_tap_iou,val_fixture_sauna_bench_iou,val_fixture_fireplace_iou,val_fixture_bathtub_shower_jacuzzi_iou,val_fixture_chimney_iou,val_fixture_other_fixture_iou,val_hierarchical_score,val_structural_wall_iou_at_baseline_threshold,wall_floor,wall_gate_passed,val_gated_hierarchical_score,gpu_max_memory_allocated_gb,lr/encoder,lr/wall_path
1,heads_warmup,403.18349599838257,0.2221880176308609,4200,1050,0.1417013769632294,0.056680550785291745,0.4540280691924549,0.03632224553539641,0.2013282109726043,0.024159385316712505,0.023257311491206998,0.0011628655745603508,0.010286195510554881,0.00030858586531664603,0.2797718895758901,0.03357262674910682,0.2790510865371852,0.03348613038446224,0.4561953755503609,0.03649563004402891,0.38302436453955513,0.5250317723126638,0.2510006669731367,0.15165575434764225,0.06207734849170915,0.4974664297132265,0.0651466953962864,0.49295547864266803,0.3428598939662888,0.4211416373366401,0.4190826845594815,0.47693545676413035,0.428225353260835,0.5009217815739768,0.5047918770426796,0.5022238893168313,0.509575758207412,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087954285244,0.9959523809523809,0.08,0.0001,0.15864413142204284,0.8188460992164052,0.9004017432471942,0.8188460992164052,0.9004017432471942,0.8179802285126291,0.8998780247262154,0.7730164933921431,0.8719789085697724,0.9109242729543523,0.8901195391478047,0.8188460992164052,0.18947262766799905,0.31858257728799777,0.1909879066037712,0.9598093335050861,0.8685288689695437,0.5543399808806582,0.7132802188702373,0.6842034825703015,0.744938002574112,0.28858720969600815,0.00409460867729893,0.008155822453210436,0.5907879710696612,0.0041062546301195895,0.10148282369623414,0.0,0.0,1.0,0.0,0.115,0.4806171377553769,0.6492119069808889,0.5159025781202052,0.8754208214755638,0.7812633055667538,0.5953744403050818,0.7463758040290892,0.627530790831797,0.9207526908617905,0.7995053047868543,0.20548879209181137,0.3409219454213907,0.21971267870878497,0.7604292312437805,0.2105524512823396,0.45357158853500523,0.313585205575048,0.40144624597480366,0.16463694418803004,0.5168166420960688,0.012743467039916115,0.01688621231089451,0.0025682351872133454,0.01271752063407651,0.6332062949015238,0.8188460992164052,0.8138460992164052,True,0.6332062949015238,10.07205376,,
2,heads_warmup,414.66512632369995,0.16527064165189154,4200,1050,0.14284429520368577,0.05713771808147431,0.28868602301393237,0.02309488184111462,0.12928543471864293,0.015514252166237166,0.010450230564567304,0.000522511528228365,0.006538759884202764,0.0001961627965260829,0.17072504318186216,0.02048700518182348,0.14578989074343726,0.017494786889212452,0.3852915554954892,0.03082332443963908,0.248851441492637,0.328520604797772,0.15767785686822164,0.10089301249810627,0.07147980727255344,0.269970279052144,0.0718601569486782,0.21971962427809125,0.26400548401333035,0.3174911249961172,0.2556849489325569,0.33623875192233493,0.29112752816506793,0.4969535813161305,0.4972298365831375,0.5004286523660024,0.5084640636046728,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.0046280879517351945,0.9959523809523809,0.08,0.0001,0.1461269411444664,0.8188460992164052,0.9004017432471942,0.8188460992164052,0.9004017432471942,0.8179802285126291,0.8998780247262154,0.780040067359221,0.876429785669319,0.9109242729543523,0.8901195391478047,0.8188460992164052,0.20179053451663645,0.3358164816929552,0.20360793293681118,0.9576399077980984,0.8919710757833095,0.6158968303989782,0.7622972194913066,0.7161565499135742,0.8147928470679877,0.3969915725608274,0.0054942008591124265,0.010928359118169119,0.7215672676837726,0.005505873637421949,0.14054583214006613,0.0,0.0,1.0,0.0,0.115,0.5045524393397283,0.6707010352675388,0.5391827359077391,0.8870786528105167,0.8049316955403149,0.6362818313630788,0.7777166734572054,0.6753815174596529,0.9166020454837833,0.8407501571641356,0.23381278220604307,0.379008526379486,0.24835278891828486,0.7997466664190553,0.250587194769277,0.4983221222968408,0.39679996806389994,0.4755734192712084,0.35764673206041314,0.4592553073246638,0.024384595417774994,0.026467162293324045,0.0019884421798297396,0.014847004015538057,0.6588389008753519,0.8188460992164052,0.8138460992164052,True,0.6588389008753519,10.07205376,,
3,heads_warmup,414.85690808296204,0.16038543601121222,4200,1050,0.14464339635201862,0.0578573585408074,0.2793331788125492,0.022346654305003922,0.12231180614658764,0.014677416737590529,0.008651535278629689,0.00043257676393148426,0.0053115363185116575,0.00015934608955534964,0.16039654831091563,0.019247585797309882,0.13667148944522653,0.01640057873342719,0.36579899904273805,0.02926391992341901,0.2435763173018183,0.31509004042262123,0.14924182011967613,0.09538179198900859,0.06675437462250036,0.25403872230223246,0.06866721410370831,0.2046757644840649,0.24290308029169128,0.2814154225871677,0.22328006017775762,0.27894125963960376,0.2755641429658447,0.4918766563279288,0.4903602959996178,0.5001735143150602,0.5076765320982252,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087947189453,0.9959523809523809,0.08,0.0001,0.14332009620964528,0.8188460992164052,0.9004017432471942,0.8188460992164052,0.9004017432471942,0.8179802285126291,0.8998780247262154,0.7819618530482014,0.8776415182071237,0.9109242729543523,0.8901195391478047,0.8188460992164052,0.20009075703178647,0.3334593752337128,0.2017914332390887,0.9595820752968233,0.8923034945340271,0.5979176938863694,0.7483710784028509,0.6976951195509636,0.8069851416001597,0.3182580198742308,0.08201992619196026,0.15160520468531405,0.5573858670073287,0.08773415176209122,0.49349711849457817,0.0,0.0,1.0,0.0,0.115,0.5048128802923547,0.6709310996783597,0.5377054484822801,0.8919192263093281,0.8297808335727747,0.6385785120329779,0.7794298623392737,0.6690997753905688,0.9333297002530053,0.83759109919341,0.29537088495347685,0.456040641926401,0.3183006935644521,0.8039291843637061,0.29012571609399207,0.5413159517082551,0.46763037051826184,0.481986787575397,0.3964599024491133,0.5526773253678721,0.09568308377052977,0.054366636247252194,0.002140449949904363,0.018870937259342673,0.6747692119381344,0.8188460992164052,0.8138460992164052,True,0.6747692119381344,10.07205376,,
4,heads_warmup,414.4430785179138,0.15616905601961273,4200,1050,0.14180523822704952,0.05672209529081973,0.2757759445338022,0.02206207556270418,0.11893837941899187,0.014272605530279031,0.007714016430434727,0.00038570082152173676,0.004861701690436651,0.00014585105071309956,0.15477054141816637,0.018572464970179985,0.13159627002264773,0.01579155240271774,0.35270890017350515,0.028216712013880384,0.24075861449752536,0.310793275421574,0.14568462200817608,0.09219213700010663,0.06366125357470342,0.24587982954013915,0.06601600057844605,0.19717653985534395,0.2311720596892493,0.26417382051547367,0.20479611148082075,0.2605882482088748,0.2680117123148271,0.46429166251704806,0.47572103707563307,0.4984213558265141,0.5072040612640835,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087948963401,0.9959523809523809,0.08,0.0001,0.13860191278159617,0.8188460992164052,0.9004017432471942,0.8188460992164052,0.9004017432471942,0.8179802285126291,0.8998780247262154,0.7808757285615048,0.8769570116969969,0.9109242729543523,0.8901195391478047,0.8188460992164052,0.20287487445697527,0.33731667152589073,0.20456614488630345,0.960843515443609,0.8986096348319359,0.6276448226973875,0.7712306935087146,0.7198264667865155,0.8305412835040836,0.40620834181893656,0.21302046671596975,0.3512232028412242,0.5740302772008595,0.2530161921896497,0.6983739333379577,1.3611368214732944e-05,2.7222365895820005e-05,0.3333333333333333,1.361173876350965e-05,0.11583333333333334,0.5099396990834985,0.6754437934084667,0.539478784804311,0.9030363233270782,0.8291659819630408,0.6436874409331511,0.7832236529929536,0.6693653243711791,0.943755449620492,0.8381145334603896,0.42877305081676553,0.600197561917416,0.48745666680146066,0.7807792600738939,0.34998491099977325,0.5673444938444366,0.5068178562960306,0.5290040287332295,0.4261902239285024,0.652973910408055,0.2926954423985552,0.10541699837216763,0.03856489422527158,0.030856350791710792,0.7004571433275343,0.8188460992164052,0.8138460992164052,True,0.7004571433275343,10.07205376,,
5,joint_finetune,748.4004371166229,0.926693716162727,4200,1050,0.13478230713378817,0.5061337839981565,0.2742567316265333,0.11828323134267851,0.11767459886769453,0.07218887287760882,0.006733503396445442,0.008016950330700585,0.004322055077978543,0.004429475764233206,0.15142293734209877,0.04170767032989002,0.12833195944272335,0.03190237303643002,0.34240242046969277,0.14403135781522233,0.23966184024299894,0.3088516227830024,0.14400592389560882,0.09134327370496023,0.06196506510178248,0.24088080900056022,0.06310820513981438,0.19355571363653457,0.2248923526988143,0.2522728268447376,0.19375264802504152,0.2501166695853074,0.2642116120528607,0.4448489253719648,0.45197698336272013,0.49246097556182317,0.5070887638273693,0.06568837756202335,1.0,2.5340735912323,0.05237048012869699,1.0,0.35814139246940613,0.027770130520775205,1.0,0.5805507898330688,0.0036801102047874816,1.0,1.9688489437103271,0.0006873766581217448,0.9035714285714286,1.8138412237167358,0.007143571944463821,0.9997619047619047,0.17213203012943268,0.013515313466389975,0.995,0.2313714176416397,0.004628087946191607,0.9959523809523809,0.34104129672050476,0.0001,0.6854285442829132,0.78134356288644,0.8772519565180031,0.78134356288644,0.8772519565180031,0.7801150920238977,0.8764771396179195,0.739852273600817,0.8504771178872684,0.8893423529247788,0.8654858831078822,0.78134356288644,0.20164961497512118,0.33562131999567296,0.20320656687931857,0.9633946721041073,0.9005765865552878,0.6194613920093813,0.7650215004394411,0.7254171910849657,0.809199947612638,0.378764465789622,0.21020714370007154,0.34739035345203295,0.7008294457247011,0.2309291988570219,0.6974701584326992,0.0,0.0,0.0,0.0,0.115,0.49057457186445774,0.6582355302772026,0.5141643282782105,0.9144758582154566,0.812336892432306,0.6082144955524078,0.7563847947328586,0.626417984137576,0.9544000771880673,0.8004349213928657,0.354024335695497,0.5229216733592189,0.3868180004851473,0.806796795486468,0.35399573410943,0.5766715100545932,0.486287653814772,0.5561258752424381,0.4486882074071174,0.6599292962873967,0.2663541577071208,0.13868617901031183,0.032763685695044946,0.020455041766074947,0.6777717931041621,0.78134356288644,0.8138460992164052,False,-1.0,10.705864704,1e-05,1e-05
6,joint_finetune,746.2311811447144,0.5187107332831338,4200,1050,0.13100177462611878,0.18672847722698363,0.27330342400641666,0.09915338051212653,0.1176281969710475,0.05525043521253677,0.005805523868295409,0.015366363942849574,0.0035287770738692157,0.008431211436305083,0.14862119503674054,0.028044082336237886,0.1282816597287144,0.029241534235778417,0.33554548740386964,0.09649524906338942,0.2376086143723556,0.3089982339172136,0.14350857130828357,0.09174782249189559,0.059736535814812496,0.23750585443916775,0.06285553047588716,0.1937077888278734,0.22105351064176787,0.24444392524304845,0.1868353713658594,0.24316639954135533,0.26015628309476946,0.4367922324226016,0.4306834289999235,0.49029408849421,0.5064841276974905,0.06568837756202335,1.0,0.9051028490066528,0.05237048012869699,1.0,0.38417214155197144,0.027770130520775205,1.0,0.43782371282577515,0.0036801102047874816,1.0,2.853012800216675,0.0006873766581217448,0.9035714285714286,2.4436163902282715,0.007143571944463821,0.9997619047619047,0.5902451872825623,0.013515313466389975,0.995,0.38512611389160156,0.004628087944306788,0.9959523809523809,0.0008999617421068251,0.0001,0.4518478336930275,0.7754659160744802,0.8735351200534673,0.7754659160744802,0.8735351200534673,0.7743764771413996,0.8728434885351444,0.7406694342902752,0.851016763665146,0.8834947057270363,0.8637975789718689,0.7754659160744802,0.20702887515978666,0.34303881111772105,0.20910868187630122,0.95416034375684,0.8952470001907307,0.6065492803222328,0.7550957667486857,0.7173448112321142,0.797040799743823,0.3463985371911384,0.2999283157426466,0.46145362341968543,0.6995484113757325,0.34427717218753306,0.751386229116851,0.0007070404916650803,0.0014130818772249245,0.3939393939393939,0.0007078104157025018,0.14006077694235589,0.5002761387409399,0.6669120781468685,0.5273010284745652,0.9070738062288588,0.8287531380104504,0.6451338698220773,0.7842934628679782,0.6747180223032916,0.9363600465987221,0.8602840864904792,0.4305317746808258,0.601918506531439,0.4812549817688459,0.8033365024565612,0.3671443890403132,0.5706944060810002,0.5277387820473695,0.5714101521432964,0.4536197818104553,0.6362890194992886,0.29890313431539955,0.17679260646152573,0.03804151044769146,0.030810108556792653,0.6845414318250637,0.7754659160744802,0.8138460992164052,False,-1.0,10.705864704,1e-05,1e-05
