epoch,phase,epoch_seconds,train_loss,samples,steps,train_structural_wall/raw_loss,train_structural_wall/weighted_loss,train_wall_boundary/raw_loss,train_wall_boundary/weighted_loss,train_wall_centerline/raw_loss,train_wall_centerline/weighted_loss,train_junction/raw_loss,train_junction/weighted_loss,train_endpoint/raw_loss,train_endpoint/weighted_loss,train_door_opening/raw_loss,train_door_opening/weighted_loss,train_window_opening/raw_loss,train_window_opening/weighted_loss,train_fixtures/raw_loss,train_fixtures/weighted_loss,train_component/wall_boundary/bce,train_component/wall_boundary/dice,train_component/wall_centerline/bce,train_component/wall_centerline/cldice,train_component/door_opening/focal,train_component/door_opening/dice,train_component/window_opening/focal,train_component/window_opening/dice,train_component/fixtures/cabinetry_storage,train_component/fixtures/appliance,train_component/fixtures/toilet_urinal,train_component/fixtures/sink_tap,train_component/fixtures/sauna_bench,train_component/fixtures/fireplace,train_component/fixtures/bathtub_shower_jacuzzi,train_component/fixtures/chimney,train_component/fixtures/other_fixture,train_structural_wall/positive_pixel_prevalence,train_structural_wall/nonempty_mask_rate,train_structural_wall/weight,train_wall_boundary/positive_pixel_prevalence,train_wall_boundary/nonempty_mask_rate,train_wall_boundary/weight,train_wall_centerline/positive_pixel_prevalence,train_wall_centerline/nonempty_mask_rate,train_wall_centerline/weight,train_junction/positive_pixel_prevalence,train_junction/nonempty_mask_rate,train_junction/weight,train_endpoint/positive_pixel_prevalence,train_endpoint/nonempty_mask_rate,train_endpoint/weight,train_door_opening/positive_pixel_prevalence,train_door_opening/nonempty_mask_rate,train_door_opening/weight,train_window_opening/positive_pixel_prevalence,train_window_opening/nonempty_mask_rate,train_window_opening/weight,train_fixtures/positive_pixel_prevalence,train_fixtures/nonempty_mask_rate,train_fixtures/weight,lr/encoder,lr/wall_path,lr/new_paths,val_loss,val_structural_wall_iou,val_structural_wall_dice,val_structural_wall_iou_at_0.1,val_structural_wall_dice_at_0.1,val_structural_wall_iou_at_0.5,val_structural_wall_dice_at_0.5,val_visible_wall_iou,val_visible_wall_dice,val_structural_wall_precision,val_structural_wall_recall,val_structural_wall_micro_iou,val_wall_boundary_iou,val_wall_boundary_dice,val_wall_boundary_precision,val_wall_boundary_recall,val_wall_boundary_boundary_f1_2px,val_wall_centerline_iou,val_wall_centerline_dice,val_wall_centerline_precision,val_wall_centerline_recall,val_wall_centerline_skeleton_cldice,val_junction_iou,val_junction_dice,val_junction_precision,val_junction_recall,val_junction_f1_5px,val_endpoint_iou,val_endpoint_dice,val_endpoint_precision,val_endpoint_recall,val_endpoint_f1_5px,val_door_opening_iou,val_door_opening_dice,val_door_opening_precision,val_door_opening_recall,val_door_opening_object_f1,val_window_opening_iou,val_window_opening_dice,val_window_opening_precision,val_window_opening_recall,val_window_opening_object_f1,val_fixtures_iou,val_fixtures_dice,val_fixtures_precision,val_fixtures_recall,val_fixtures_macro_iou,val_fixture_cabinetry_storage_iou,val_fixture_appliance_iou,val_fixture_toilet_urinal_iou,val_fixture_sink_tap_iou,val_fixture_sauna_bench_iou,val_fixture_fireplace_iou,val_fixture_bathtub_shower_jacuzzi_iou,val_fixture_chimney_iou,val_fixture_other_fixture_iou,val_hierarchical_score,val_structural_wall_iou_at_baseline_threshold,wall_floor,wall_gate_passed,val_gated_hierarchical_score,gpu_max_memory_allocated_gb
1,joint_finetune,744.8818736076355,0.135696537508851,4200,1050,0.135696537508851,0.135696537508851,1.3086518276305426,0.0,1.1370222527640206,0.0,0.09632668106328873,0.0,0.026078029095771768,0.0,0.5350176747639974,0.0,0.5744972524188814,0.0,0.5491512145314897,0.0,1.6977077048165456,0.9195959505013057,1.3760579985664005,0.897986501285008,0.08853603604294005,0.9814993135134379,0.17454325617778868,0.9744512493269785,0.5666801031430563,0.5304658625239418,0.5172790788468861,0.5883790158090138,0.593222633429936,0.5129790190855662,0.5670032538118817,0.5288066119239444,0.5375453023115794,0.06568837756202335,1.0,1.0,0.05237048012869699,1.0,0.0,0.027770130520775205,1.0,0.0,0.0036801102047874816,1.0,0.0,0.0006873766581217448,0.9035714285714286,0.0,0.007143571944463821,0.9997619047619047,0.0,0.013515313466389975,0.995,0.0,0.004628087954285244,0.9959523809523809,0.0,1e-05,1e-05,0.0001,0.13757260963320733,0.7675972451949221,0.8685205266998198,0.7675972451949221,0.8685205266998198,0.7665769780358616,0.8678670531393057,0.06678374549679801,0.12520578004438385,0.8751558806259134,0.861985032967385,0.7675972451949221,0.011574811397116243,0.022884736287828136,0.01166537012663176,0.5985572769230286,0.09412290448071856,0.002329406758062398,0.0046479864650417445,0.18650653479335924,0.0023533171005652213,0.9252546818705599,0.023304572721614483,0.045547676308399315,0.026399194365274145,0.16583500899566092,0.09847727549650927,0.0010192381195056695,0.002036400661830215,0.0015900195694716242,0.0028312416628100074,0.007006119393070263,0.007287911435104829,0.014470364137938644,0.0073145118212294075,0.66711193801182,0.0009468150992483229,0.009158046943812196,0.018149876466915984,0.00917450373428299,0.8362138895638874,0.0002631578947368421,0.003705480628885961,0.007383601465569839,0.003729390155711177,0.3662776450893009,0.005674623643114505,0.03236403260070284,0.006527188164429416,0.0009236330938780926,0.001942263122041975,0.004359629461338168,0.0014432991117999568,0.0008659328720811572,8.855087959334301e-05,0.0025570834821655943,0.41493928612128567,0.7675972451949221,0.8138460992164052,False,-1.0,10.705864704
2,joint_finetune,755.7979362010956,0.1301351610393751,4200,1050,0.1301351610393751,0.1301351610393751,1.3068080958865937,0.0,1.1396445669446673,0.0,0.09627212387465295,0.0,0.026084072298946836,0.0,0.5352233399663653,0.0,0.5743748494556972,0.0,0.5490426041398729,0.0,1.6942730058942523,0.9193431902499426,1.3808198738098145,0.8984692618392762,0.08890483015349933,0.9815418515318916,0.1743086262685912,0.9744410739626204,0.5653855992498852,0.5306594220229558,0.5172778248219263,0.5883384893621717,0.5932411632083712,0.5130352430116563,0.566987754163288,0.5287798892316364,0.5376780037085215,0.06568837756202335,1.0,1.0,0.05237048012869699,1.0,0.0,0.027770130520775205,1.0,0.0,0.0036801102047874816,1.0,0.0,0.0006873766581217448,0.9035714285714286,0.0,0.007143571944463821,0.9997619047619047,0.0,0.013515313466389975,0.995,0.0,0.0046280879517351945,0.9959523809523809,0.0,1e-05,1e-05,0.0001,0.12226090148091316,0.7872034651318364,0.8809332350681929,0.7872034651318364,0.8809332350681929,0.786126354760461,0.880258390080011,0.06948815897644674,0.12994657003580173,0.8931384005765826,0.869057151403796,0.7872034651318364,0.011498668242921289,0.022735903870038057,0.01158951294085923,0.5946399528308308,0.09393211018230906,0.0031855092050874566,0.006350787916806368,0.22393573914287077,0.0032210684964758527,0.9153871117808065,0.02392499774632651,0.04673193407522186,0.02695357566500382,0.17554767700285745,0.0991676202069975,0.00111479140096707,0.0022271000499493633,0.0016786984905530033,0.003307652519532845,0.0060368675596448405,0.007004378418950114,0.013911316711348081,0.0070288416992631275,0.6680512135479982,0.001132981237883012,0.009089488302150471,0.018015227405537727,0.009106425499132141,0.8301353292642834,0.0,0.0036828896845979096,0.007338751556789493,0.003706545941227157,0.3659039633366112,0.005640017580442016,0.03219140730760063,0.006519366190245382,0.0007407581410997599,0.0019405872631621753,0.004365401869639792,0.0015155362866913272,0.0008671656210770718,9.324833920569152e-05,0.0025266872052563164,0.42175083251921075,0.7872034651318364,0.8138460992164052,False,-1.0,10.705864704
3,joint_finetune,713.0840013027191,0.12871130320287885,4200,1050,0.12871130320287885,0.12871130320287885,1.3081834158443268,0.0,1.138629368713924,0.0,0.09632465489563488,0.0,0.026083471218035333,0.0,0.5350210264183226,0.0,0.57435650291897,0.0,0.5491352022261846,0.0,1.696846003418877,0.9195208299160004,1.3788879254886082,0.8983708107471466,0.08855145687858264,0.9814905969301859,0.17426743972869146,0.9744455674148741,0.5662497995580946,0.5306477996848878,0.5173687984262194,0.5883799721513475,0.5932829489026751,0.5129013825598218,0.5669727273214431,0.5288333301884788,0.5375799981185369,0.06568837756202335,1.0,1.0,0.05237048012869699,1.0,0.0,0.027770130520775205,1.0,0.0,0.0036801102047874816,1.0,0.0,0.0006873766581217448,0.9035714285714286,0.0,0.007143571944463821,0.9997619047619047,0.0,0.013515313466389975,0.995,0.0,0.004628087947189453,0.9959523809523809,0.0,1e-05,1e-05,0.0001,0.14150066778063775,0.7613575704781275,0.8645122185740559,0.7613575704781275,0.8645122185740559,0.7600004947853617,0.863636683099963,0.06239428564908968,0.11745975386335727,0.8725707020225776,0.8566012186669872,0.7613575704781275,0.011403180251679723,0.02254922759653995,0.011494519475006704,0.5893266140307333,0.09356519676080703,0.002974526053322913,0.0059314089761134635,0.18384459360558728,0.003014330412029345,0.9128534593589598,0.023855274187683174,0.046598918400082893,0.026745002234097412,0.1808551169435919,0.09792032729789772,0.0010943372532134944,0.002186281976613951,0.0016294475905545465,0.0033212642582963548,0.0062177654811742,0.0072230167589421735,0.014342437848937385,0.007249692891620903,0.6625016772777432,0.0008063839082739825,0.009070251996725799,0.01797744404570006,0.00908738016701341,0.8279492274046227,0.0004951690821256038,0.003663727596064096,0.007300707388996337,0.0036874492125571973,0.3628603820794008,0.005449697997847573,0.030259737762258536,0.006468139468845928,0.0010177662437316271,0.0019392366284025917,0.004359941002587675,0.0015227158499706336,0.0008650971993233109,9.150424002012352e-05,0.002523143585487724,0.411066923541006,0.7613575704781275,0.8138460992164052,False,-1.0,10.705864704
