epoch,phase,epoch_seconds,train_loss,samples,steps,train_structural_wall/raw_loss,train_structural_wall/weighted_loss,train_wall_boundary/raw_loss,train_wall_boundary/weighted_loss,train_wall_centerline/raw_loss,train_wall_centerline/weighted_loss,train_junction/raw_loss,train_junction/weighted_loss,train_endpoint/raw_loss,train_endpoint/weighted_loss,train_door_opening/raw_loss,train_door_opening/weighted_loss,train_window_opening/raw_loss,train_window_opening/weighted_loss,train_fixtures/raw_loss,train_fixtures/weighted_loss,train_component/wall_boundary/bce,train_component/wall_boundary/dice,train_component/wall_centerline/bce,train_component/wall_centerline/cldice,train_component/door_opening/focal,train_component/door_opening/dice,train_component/window_opening/focal,train_component/window_opening/dice,train_component/fixtures/cabinetry_storage,train_component/fixtures/appliance,train_component/fixtures/toilet_urinal,train_component/fixtures/sink_tap,train_component/fixtures/sauna_bench,train_component/fixtures/fireplace,train_component/fixtures/bathtub_shower_jacuzzi,train_component/fixtures/chimney,train_component/fixtures/other_fixture,train_structural_wall/positive_pixel_prevalence,train_structural_wall/nonempty_mask_rate,train_structural_wall/weight,train_wall_boundary/positive_pixel_prevalence,train_wall_boundary/nonempty_mask_rate,train_wall_boundary/weight,train_wall_centerline/positive_pixel_prevalence,train_wall_centerline/nonempty_mask_rate,train_wall_centerline/weight,train_junction/positive_pixel_prevalence,train_junction/nonempty_mask_rate,train_junction/weight,train_endpoint/positive_pixel_prevalence,train_endpoint/nonempty_mask_rate,train_endpoint/weight,train_door_opening/positive_pixel_prevalence,train_door_opening/nonempty_mask_rate,train_door_opening/weight,train_window_opening/positive_pixel_prevalence,train_window_opening/nonempty_mask_rate,train_window_opening/weight,train_fixtures/positive_pixel_prevalence,train_fixtures/nonempty_mask_rate,train_fixtures/weight,lr/new_paths,val_loss,val_structural_wall_iou,val_structural_wall_dice,val_structural_wall_iou_at_0.1,val_structural_wall_dice_at_0.1,val_structural_wall_iou_at_0.5,val_structural_wall_dice_at_0.5,val_visible_wall_iou,val_visible_wall_dice,val_structural_wall_precision,val_structural_wall_recall,val_structural_wall_micro_iou,val_wall_boundary_iou,val_wall_boundary_dice,val_wall_boundary_precision,val_wall_boundary_recall,val_wall_boundary_boundary_f1_2px,val_wall_centerline_iou,val_wall_centerline_dice,val_wall_centerline_precision,val_wall_centerline_recall,val_wall_centerline_skeleton_cldice,val_junction_iou,val_junction_dice,val_junction_precision,val_junction_recall,val_junction_f1_5px,val_endpoint_iou,val_endpoint_dice,val_endpoint_precision,val_endpoint_recall,val_endpoint_f1_5px,val_door_opening_iou,val_door_opening_dice,val_door_opening_precision,val_door_opening_recall,val_door_opening_object_f1,val_window_opening_iou,val_window_opening_dice,val_window_opening_precision,val_window_opening_recall,val_window_opening_object_f1,val_fixtures_iou,val_fixtures_dice,val_fixtures_precision,val_fixtures_recall,val_fixtures_macro_iou,val_fixture_cabinetry_storage_iou,val_fixture_appliance_iou,val_fixture_toilet_urinal_iou,val_fixture_sink_tap_iou,val_fixture_sauna_bench_iou,val_fixture_fireplace_iou,val_fixture_bathtub_shower_jacuzzi_iou,val_fixture_chimney_iou,val_fixture_other_fixture_iou,val_hierarchical_score,val_structural_wall_iou_at_baseline_threshold,wall_floor,wall_gate_passed,val_gated_hierarchical_score,gpu_max_memory_allocated_gb,lr/encoder,lr/wall_path
11,joint_finetune,686.2529475688934,0.09470556348207451,4200,1050,0.07717722044104622,0.03087088817641848,0.18702646756456012,0.014962117405164815,0.06765214858133169,0.008118257829759794,0.005444930344376536,0.00027224651721882676,0.0036038246942639704,0.00010811474082791905,0.07850309276864642,0.009420371132237582,0.06880479436012961,0.008256575323215545,0.2837124170717739,0.022696993365741932,0.16376903735456014,0.2102838976326443,0.09354153069357077,0.041762766440709434,0.033581019032613506,0.123425166507562,0.033036331035019385,0.10457325752292361,0.16507698228671439,0.16459279736947446,0.11941448583666768,0.1751395631439629,0.22230164356174922,0.39567673517834573,0.32829407357743806,0.4785948246717453,0.5043206226825714,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087951624322,0.9959523809523809,0.08,0.0001,0.13062918316572905,0.8230897318865986,0.90296129421434,0.8230897318865986,0.90296129421434,0.8223754331064403,0.9025312986189794,0.7904855521945282,0.8829845638527057,0.9086152922760165,0.8973772267396783,0.8230897318865986,0.2357459513312813,0.3815443636733098,0.2384134815621696,0.9546897401820789,0.9365921815316095,0.656115747984097,0.7923549411117579,0.7712551849138523,0.8146416505584672,0.5139697810892523,0.27718020887507006,0.4340502725440885,0.6393191962561972,0.32855857762726215,0.7424157295056072,0.0,0.0,0.0,0.0,0.1125,0.5348705055185015,0.6969584777287964,0.5645633189942081,0.9104724215484629,0.8510965297373769,0.6596003015975757,0.7948905540239138,0.689330854140532,0.9386256593147415,0.8577867523561521,0.2897618118905113,0.44932608365227267,0.3103403870853402,0.8137742264674482,0.41820588430775557,0.6487877058772329,0.5843223995804698,0.6182504113908981,0.4854882447508887,0.7201550039917116,0.34890429883251617,0.2599891199360519,0.0775731079892304,0.020382666420800295,0.7297467921321346,0.8230897318865986,0.8138460992164052,True,0.7297467921321346,10.705864704,1e-05,1e-05
12,joint_finetune,681.3622052669525,0.09199353499071938,4200,1050,0.07575029191516694,0.030300116766066785,0.1814383887464092,0.014515071099712748,0.06357780588702076,0.0076293367064424935,0.005268730478405597,0.00026343652392028024,0.0035301616509068046,0.00010590484952720422,0.07521427425777628,0.009025712910933164,0.06487676632546244,0.007785211959055482,0.27960931319566,0.02236874505565278,0.15766266368684315,0.20521411338022777,0.08898031546601227,0.03817529647123246,0.03162962466500522,0.11879892371949695,0.03073967883363366,0.09901385376850765,0.16107067782254447,0.1572735365196353,0.11627972860953638,0.1711018844729378,0.2206686187411348,0.3923094070099649,0.31723015859013515,0.4766425254515239,0.5039072503078551,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.00462808795084822,0.9959523809523809,0.08,0.0001,0.13134111501276494,0.8224007511671171,0.90254654541865,0.8224007511671171,0.90254654541865,0.8213617204163296,0.9019204820320716,0.7888703597520359,0.8819759972560394,0.9127762151696619,0.8925436264282224,0.8224007511671171,0.2385947732676035,0.3852668821428235,0.24141509039905004,0.9533220018411057,0.9401073457217802,0.6589047074168153,0.794385240419068,0.7690095144256923,0.8214928066803486,0.516078191928347,0.2736394384678906,0.4296968674227958,0.6538014540933539,0.320007408191343,0.7530445299562897,0.0,0.0,0.0,0.0,0.115,0.548020946797182,0.708027818268253,0.5832204156839049,0.9007952799902267,0.859486300154386,0.6729863886557909,0.8045330114090422,0.708903671136753,0.9299857773838963,0.8632924396530486,0.38030662790110753,0.5510465866260474,0.4126068060662127,0.8292958341052314,0.4183053537239517,0.6256645680873596,0.5765449705992266,0.6248234444804821,0.4725005833916725,0.7045180172565412,0.37530231290663213,0.25887534239218,0.09462358029466578,0.03189536410680574,0.7320894900828128,0.8224007511671171,0.8138460992164052,True,0.7320894900828128,10.705864704,1e-05,1e-05
13,joint_finetune,661.7511847019196,0.08967096792800086,4200,1050,0.07447098116079966,0.029788392464319892,0.17607777494759785,0.014086221995807842,0.060118445555369056,0.007214213466644289,0.005102080831503762,0.00025510404157518825,0.0034369765395032507,0.00010310929618509744,0.07279363242998009,0.008735235891597618,0.061602149463835215,0.007392257935660229,0.2762054230201812,0.022096433841614516,0.15217205361596176,0.1999834965808051,0.08512490509521393,0.03511198585941678,0.030651748615450093,0.1149355162751107,0.028549147498228455,0.09465515139557067,0.15644881563527244,0.15192565670680433,0.11327900168086802,0.16626537800899574,0.218883006178907,0.39085330996130196,0.30924517019163994,0.4756361377239227,0.5033123113144011,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087952677604,0.9959523809523809,0.08,0.0001,0.13209070429205894,0.821986726611004,0.9022971623288878,0.821986726611004,0.9022971623288878,0.8209961119596516,0.9017000163456063,0.7892388581328781,0.8822062571975118,0.9128337296293463,0.8920010603127172,0.821986726611004,0.23687841457161524,0.3830261920346577,0.23967166976521073,0.9531067872706079,0.9358180591876615,0.6520523713536648,0.7893846256452315,0.7612292097955222,0.8197027908612853,0.5088181592613766,0.312670424736766,0.47638831323478137,0.6295447827372155,0.3831701767382792,0.7511363714647292,0.0001088701995046406,0.00021771669614913594,0.3333333333333333,0.0001088939101080772,0.11679166666666667,0.5537951013698765,0.712828996412246,0.5900766115002594,0.900068292741543,0.8609324787345439,0.6560240125874428,0.7922880436527522,0.6805252525252525,0.947973991909547,0.8451303650479829,0.3749195346081428,0.5453694200584565,0.4105241237939076,0.8121309326507715,0.4316919882548076,0.6654604929873063,0.589699765462014,0.6235411872749224,0.49589380369540126,0.7321897916279652,0.3793629471095831,0.2814828051538324,0.08822276323797931,0.029374337744264557,0.7304301975996087,0.821986726611004,0.8138460992164052,True,0.7304301975996087,10.705864704,1e-05,1e-05
14,joint_finetune,47372.671392440796,0.08726056183023112,4200,1050,0.07322392826988583,0.0292895713079543,0.17069160625338553,0.01365532850027083,0.05650744540528173,0.006780893448633799,0.004929177305838537,0.00024645886529192656,0.003308724423903706,9.926173271711101e-05,0.06903570781861033,0.008284284938233234,0.058782116809771176,0.0070538540171725395,0.27313637008269626,0.021850909606615718,0.14635667331516744,0.19502653956413268,0.08091102051238219,0.03210387028398968,0.028338249209336936,0.10973316649595896,0.026750659177279364,0.09081357423748289,0.15197441881966023,0.14601027505383604,0.11147593692299866,0.16288841555161135,0.2177542403837045,0.3896308454658304,0.3014830221909852,0.47426680808975585,0.5027433493875322,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087949739503,0.9959523809523809,0.08,0.0001,0.13386722065508366,0.8217063435510528,0.902128212332291,0.8217063435510528,0.902128212332291,0.8206765384231486,0.9015072376710254,0.7900332089832227,0.8827022929166533,0.9125847720196858,0.8919085643339835,0.8217063435510528,0.24262382874824315,0.39050245639124787,0.24580200421406084,0.9494046777489079,0.941405634076186,0.6556700487235758,0.7920298482527468,0.7529009517618285,0.8354488273527857,0.5097503975297064,0.342733880402235,0.5105015750396709,0.6293326405502973,0.42941845697957454,0.7799166500816963,0.0002720200206735216,0.0005438920918089851,0.2564102564102564,0.00027223477527019304,0.12200522138680032,0.5405977245268538,0.7018025743130076,0.5706058124793885,0.9113436046150672,0.8575666333463403,0.6717595197597512,0.8036556835115733,0.7056670994518804,0.933245722494604,0.8495193799332305,0.39799318373465753,0.569377860157289,0.44184834085301267,0.8003932490881033,0.4219340914901518,0.6572583456906217,0.5819784654096702,0.605239445510683,0.4922767214987514,0.7339709140777149,0.3611935208866155,0.25431513274896544,0.07597471681582077,0.03519956077252362,0.7317962446314075,0.8217063435510528,0.8138460992164052,True,0.7317962446314075,10.705864704,1e-05,1e-05
15,joint_finetune,8296.199280500412,0.08488707662338302,4200,1050,0.07171809212082908,0.02868723684833164,0.16537319296882266,0.013229855437505798,0.05329051749514682,0.0063948620994176255,0.004780740786698602,0.0002390370393349305,0.0032190326753715496,9.657098026114643e-05,0.06598552477679083,0.007918262973214886,0.05575775304010936,0.006690930364813133,0.27037902128128777,0.021630321702503025,0.14096213316633588,0.18978425325382323,0.07724448462327321,0.029336550420238857,0.026801053093236295,0.10516999663341613,0.024812791739878732,0.08670271440630867,0.14805524081701324,0.14258632411914213,0.10856178168207407,0.15915039143746806,0.21607228015859922,0.3880715407218252,0.2956708436352866,0.47301936373824166,0.5022233982313247,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087955172218,0.9959523809523809,0.08,0.0001,0.13504964634776115,0.8219055508693566,0.9022482537332068,0.8219055508693566,0.9022482537332068,0.8211423353421949,0.9017882011818711,0.7905629739558673,0.8830328622391727,0.9093907669575874,0.8952170632425742,0.8219055508693566,0.24066781281328878,0.3879649497274537,0.24383304529338964,0.9488223940447876,0.9379146885494863,0.6559521562510552,0.7922356376962956,0.7728704402679792,0.8125962120645901,0.5075449643698131,0.30845585541173415,0.4714807215481821,0.6574716125581593,0.36751508096094826,0.7715365426878816,0.0009506477985713122,0.0018994898512970802,0.29411764705882354,0.0009528217134456755,0.13472355604921396,0.5438586335850153,0.7045446024058741,0.5775273762004101,0.9031845245843856,0.8533564238475799,0.6729736290496594,0.804523893699323,0.7053192413025818,0.9362028116468217,0.8600748069077322,0.4191679433774503,0.5907235226577633,0.46588880760311796,0.8069437769758593,0.42665871701964997,0.6631852028736835,0.5867120392702974,0.6156641311947794,0.48500727502333496,0.7479448104356815,0.3739573501538556,0.23389207836511075,0.09518621236133122,0.038379353498775165,0.7326301853540236,0.8219055508693566,0.8138460992164052,True,0.7326301853540236,10.705864704,1e-05,1e-05
16,joint_finetune,759.0603032112122,0.08287021475888434,4200,1050,0.07048620459579286,0.028194481838317145,0.15982882845969426,0.012786306276775562,0.04993976505739348,0.00599277180688723,0.004641923235862383,0.00023209616179311867,0.0031198792894636946,9.359637868391084e-05,0.06405158075725749,0.007686189690870904,0.0538309941192468,0.006459719294309613,0.2678131767823583,0.02142505414258868,0.13523148645247732,0.18442617010502588,0.07323091456577892,0.02664861575478599,0.0257459244520093,0.10235723709776288,0.023227512558057373,0.08443447577101844,0.1443178442830131,0.1366328297271615,0.10773397116434007,0.1556875566464095,0.21500163429727157,0.38651659802311944,0.2906418698884192,0.47211884925762815,0.5016674158686684,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087954285244,0.9959523809523809,0.08,0.0001,0.1373199388384819,0.820962811100834,0.901679931183805,0.820962811100834,0.901679931183805,0.8200183092750807,0.9011099559780766,0.7900098145902232,0.8826876904818265,0.9096426040396737,0.8938554531718546,0.820962811100834,0.2430397306126282,0.3910409693708613,0.24628152293811958,0.948622888567027,0.939403361930118,0.6465141583519324,0.7853126012582322,0.7713668112697126,0.7997719366935757,0.5031823455938933,0.3226468706114631,0.48788059425461405,0.6489661261910306,0.39086146682188594,0.7749914548683862,0.0011138126349818666,0.002225146873261604,0.3459915611814346,0.0011161625786077914,0.14513024891774892,0.5594091487524147,0.7174629560176209,0.5946721673167076,0.9041578463553506,0.8674587358302682,0.6782981486157128,0.8083166261908636,0.7085273237132046,0.9408224817393045,0.8604855816609287,0.35973103680267265,0.5291208732699946,0.3955280489423684,0.7989843556435683,0.4227442770386983,0.6747489809635645,0.5891896018628087,0.6133824548459302,0.4941725113727342,0.7212409905088133,0.3306562460043473,0.2588791574875074,0.09252247083572385,0.029906079466855105,0.733718639835031,0.820962811100834,0.8138460992164052,True,0.733718639835031,10.706470912,1e-05,1e-05
17,joint_finetune,791.5861325263977,0.08107221245056107,4200,1050,0.06910558287586485,0.027642233150345964,0.15572568800477754,0.012458055040382195,0.04750443032100087,0.005700531638520099,0.00452434286563879,0.0002262171432819397,0.0030530941779614382,9.159282533884309e-05,0.06203484930985031,0.007444181917182043,0.05195416682089368,0.00623450001850725,0.2659362657155309,0.02127490125724248,0.13141021228262356,0.18004116393270947,0.07043642016039008,0.024572440470967974,0.02465275559419145,0.09941694312152409,0.022251517993974543,0.08165681556576775,0.14112005909638745,0.13345611653157644,0.10680508162294115,0.15332303758888016,0.2143311269989326,0.3856633096259265,0.28699262301127115,0.4712514759245373,0.5004835353011177,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.0046280879517351945,0.9959523809523809,0.08,0.0001,0.13765468157827854,0.8204322234247944,0.9013598121014452,0.8204322234247944,0.9013598121014452,0.8196166689533577,0.9008674001923721,0.7903500559677272,0.88290002654316,0.9097525229163277,0.893120535824443,0.8204322234247944,0.24530653644945805,0.39396972435214395,0.24865899246343462,0.9479028884832452,0.9410213999953609,0.6529903256619869,0.7900715636680794,0.7745346322164243,0.8062445872678139,0.5043779118223062,0.31483953339910625,0.4789018361581921,0.6681794065259408,0.3731876389035877,0.7647616545923,0.00038103532741821347,0.0007617803895962564,0.6086956521739131,0.0003811286853782702,0.1378333793399583,0.5602547240779766,0.7181580230869749,0.597054763611266,0.9008894078158138,0.8678635092055962,0.6883430445048617,0.8154066162623145,0.7226332478771087,0.9355095484498063,0.863853983042132,0.40259331696313744,0.5740699204739164,0.4458800220882522,0.8057106271919832,0.42991356161742816,0.6725272229221368,0.5975976178376404,0.6159769305500583,0.4928508026848136,0.7427397144032482,0.374640920364895,0.24392260404581884,0.09268059211650884,0.03628564963173301,0.7340056776348131,0.8204322234247944,0.8138460992164052,True,0.7340056776348131,10.706470912,1e-05,1e-05
18,joint_finetune,748.1569347381592,0.07901488431862422,4200,1050,0.06773481085186912,0.027093924340747637,0.15111749616407213,0.012089399693125752,0.04507230933933031,0.005408677120719633,0.0043980756102662,0.00021990378051330983,0.0029672680743083003,8.901804222924895e-05,0.059121790815676964,0.007094614897881228,0.04940220533737114,0.005928264640484548,0.26363853145213356,0.021091082516170676,0.12731168358808473,0.1749233087613469,0.06761211367412692,0.022532504910514468,0.023142327069792717,0.09510125458240509,0.020861668958483886,0.07794274178289232,0.13806093357858204,0.12960898533463477,0.104244383781084,0.15080302817480903,0.2126324416058404,0.38501209782347795,0.28210738362300963,0.4709790705924942,0.4992984269914173,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087947189453,0.9959523809523809,0.08,0.0001,0.13913057371973991,0.8188995940961321,0.9004340830622581,0.8188995940961321,0.9004340830622581,0.8179206450498677,0.8998419675545641,0.7875677416114609,0.8811612822029138,0.9117441095729923,0.8894012162427556,0.8188995940961321,0.24812286248667725,0.3975936503435787,0.2517074685425244,0.9457198482292187,0.9414011576396032,0.649939007805578,0.7878339802026962,0.7629894795406602,0.8143509144131759,0.4968282832236309,0.35381902747195026,0.5226976727201909,0.6150317951362035,0.45446872684940204,0.7684765957757504,0.0009522254869953205,0.0019026392324209725,0.603448275862069,0.0009528217134456755,0.151231502050581,0.5482303493542291,0.7082025611794749,0.5808912279171546,0.906981681122965,0.863794420526677,0.6700580792168084,0.802436858400804,0.7013230354103588,0.9376188195943338,0.8549454482874168,0.43185700729932347,0.6032124787570294,0.48336073357493586,0.8020963319852104,0.4362127974352232,0.6733308082638307,0.5983955645299291,0.6307591339003594,0.49806632282306235,0.7333738282170768,0.36956452537085377,0.2744317468290845,0.10308079829490409,0.044912448687907884,0.7328634532410245,0.8188995940961321,0.8138460992164052,True,0.7328634532410245,10.706470912,1e-05,1e-05
19,joint_finetune,773.9269058704376,0.0770907811855986,4200,1050,0.06632351662431445,0.02652940664972578,0.14639128982311203,0.01171130318584895,0.04231096125873072,0.005077315351047687,0.004309025762735733,0.0002154512881367869,0.0028994374115219605,8.698312234565878e-05,0.05742038286690201,0.0068904459440282334,0.047633237079495475,0.005715988449539459,0.2607985955192929,0.020863887641543382,0.12257041707634926,0.1702121624208632,0.06419076327944086,0.02043115930897849,0.022285940134786957,0.09255482543082465,0.020016977322576124,0.075249496783529,0.13383887502054373,0.1249222687206098,0.10215477748286156,0.14752979116780418,0.21176439466043598,0.38376189228324664,0.2775086015817665,0.46969875205130807,0.49600798269112906,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087948963401,0.9959523809523809,0.08,0.0001,0.1402823069691658,0.8196982932891467,0.9009167028535517,0.8196982932891467,0.9009167028535517,0.8187672024216431,0.9003540434767848,0.7893886286081826,0.8822998156886497,0.9097115950732333,0.8922902365083215,0.8196982932891467,0.2480322435697579,0.39747730052279584,0.2515912790056449,0.9460439791760267,0.9425470560972298,0.6543343869559712,0.7910545680670613,0.7637504217186459,0.8203833465787418,0.5098619059588633,0.3684934141341397,0.5385388198850622,0.6190963963096892,0.47653190813842733,0.7811966892575012,0.0010745521565853726,0.0021467974673224817,0.5984848484848485,0.0010753273623172624,0.1660757228882229,0.5660955047243343,0.7229386752169741,0.6082564441940724,0.8909138610232696,0.870495604233933,0.6788271532402387,0.8086921300147676,0.7070579115665959,0.944449606197916,0.8504491965856076,0.47517021893479156,0.6442242567476831,0.5401372477994656,0.7980032711874157,0.4303222730332986,0.6624279522160504,0.5875697503671072,0.6238187577792379,0.496585279547063,0.726066504940536,0.36459719197579954,0.25694123758947124,0.10113054727487485,0.05376323560954757,0.7356105415138381,0.8196982932891467,0.8138460992164052,True,0.7356105415138381,10.706470912,1e-05,1e-05
20,joint_finetune,761.1275053024292,0.07519714312894003,4200,1050,0.06511523208447866,0.026046092833791463,0.1415640742580096,0.01132512594064077,0.04006785152036519,0.004808142182443819,0.004192079764768659,0.00020960398823843308,0.0027838713884176243,8.351614165252877e-05,0.054863594287917726,0.006583631314550122,0.04555229937214227,0.005466275924657063,0.2584344417992092,0.020674755343936757,0.11826619034721737,0.16486195804107756,0.0614002120069095,0.018735491122518266,0.02121518568202321,0.08851200286831175,0.01852113397315233,0.07258346485240119,0.13184501183174904,0.12173634694445701,0.10126164816497338,0.14484411546516987,0.2109869765845083,0.38286096119454927,0.27298001033564406,0.4687784954337847,0.4906163813386645,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087946191607,0.9959523809523809,0.08,0.0001,0.1403751090914011,0.8193159300627516,0.9006857099684625,0.8193159300627516,0.9006857099684625,0.8184489604480912,0.9001615973278833,0.7884891159011305,0.8817376733141036,0.9086995077595865,0.8928120234959988,0.8193159300627516,0.24847660407627198,0.398047673885112,0.2521435937743924,0.9447066117476784,0.9402900839771675,0.6494804457106449,0.787496993249689,0.7673585119876589,0.8087209872412088,0.5036569715357702,0.3071550783042259,0.46995966033762204,0.6782048019003988,0.35955656683246906,0.7628663584063858,0.001047305568401295,0.002092419733963777,0.5789473684210527,0.0010481038847902431,0.16513140331890333,0.5516558475941004,0.71105438548047,0.584460770848728,0.9076505895005418,0.8612512482909807,0.6710894505075411,0.8031759763712453,0.6976217336128272,0.9463668005546105,0.8570676808892108,0.34959097651574245,0.5180695226909212,0.38140870434917884,0.8073459944260271,0.4326819573528013,0.6785860480825888,0.5980883059809106,0.6148243359040274,0.508182619728608,0.7322242963288313,0.38417452394157886,0.24571348707197763,0.10094404303570487,0.03139995610098423,0.7336210543159583,0.8193159300627516,0.8138460992164052,True,0.7336210543159583,10.706470912,1e-05,1e-05
21,joint_finetune,740.3254153728485,0.07347356943502313,4200,1050,0.06368302302701133,0.02547320921080451,0.13726208992657207,0.010980967194125776,0.038038369520079524,0.00456460434240954,0.004119345441992794,0.00020596727209963976,0.0027387132451847374,8.216139735554208e-05,0.0531855534797623,0.006382266417571473,0.0438053258402007,0.005256639100824086,0.2565969381587846,0.020527755052702806,0.11430835275777748,0.1602158269002324,0.05885948614882571,0.01721725297825677,0.019962175260963184,0.08640893179745901,0.017672885268749227,0.06993776643560046,0.13018715945737702,0.1201041656129417,0.10013199445037614,0.1428413037068787,0.21058777958154679,0.38221757904404685,0.27191109462153346,0.4683872309539999,0.48300410574390773,0.06568837756202335,1.0,0.4,0.05237048012869699,1.0,0.08,0.027770130520775205,1.0,0.12,0.0036801102047874816,1.0,0.05,0.0006873766581217448,0.9035714285714286,0.03,0.007143571944463821,0.9997619047619047,0.12,0.013515313466389975,0.995,0.12,0.004628087944306788,0.9959523809523809,0.08,0.0001,0.14402890980243682,0.8188578683762687,0.9004088583428234,0.8188578683762687,0.9004088583428234,0.8179375637334473,0.899852206204125,0.7884682167031211,0.8817246058267568,0.907888089163453,0.893051849263012,0.8188578683762687,0.2543136354748485,0.4055024649055535,0.25852144691431217,0.939848313000531,0.9437381822590073,0.6441873905822149,0.7835936393528781,0.7800077182407303,0.7872126837757574,0.4968393352868368,0.30404987258827815,0.466316325747266,0.6846246849320683,0.3535718065403746,0.7631444770175534,0.004239181959775174,0.008442574310837784,0.45894428152492667,0.00426047423297852,0.21025220721544252,0.5556070749048976,0.7143282951948066,0.5901360944117424,0.9047246160285668,0.8683441987351915,0.6731426182168442,0.8046446380455572,0.7046256727927899,0.9377555067968382,0.8599491503162376,0.5008935207726362,0.6674604345214098,0.5690283829738244,0.8070694699290367,0.43688226778852435,0.6669430522038653,0.5921729463995967,0.6238915671356753,0.4967827959930254,0.7435663670687668,0.3705216675513705,0.25767343404214377,0.11056603773584905,0.06982254196642686,0.7367882950007371,0.8188578683762687,0.8138460992164052,True,0.7367882950007371,10.706470912,1e-05,1e-05
